school_id,member_id,member_group
M012,405205,NP
M012,439586,NT
M012,447919,PDO
M012,471473,NT
M012,477052,NT
M012,493854,PS
M012,494628,NT
M012,496058,NT
M012,501023,PS
M012,508662,PS
M012,510214,PDO
M012,514678,NT
M012,515174,LOA
M012,517460,NT
M012,518910,NT
M012,519973,PS
M012,521023,NT
M012,521568,NT
M012,522081,NT
M012,522470,NT
M012,533724,PS
M012,534860,NT
M012,541977,NT
M012,542150,NT
M012,545039,NT
M012,545268,NT
M012,558028,PS
M012,559837,NT
M012,561512,NT
M012,561729,PDO
M012,566176,PDO
M012,570317,NT
M012,570895,NT
M012,572966,NT
M012,574484,NT
M012,632477,PDO
M012,646597,NT
M012,646790,NT
M012,647775,PS
M012,656288,PDO
M012,656495,NP
M012,678792,NT
M012,686839,NT
M012,705196,PDO
M012,705885,PDO
M012,707725,NT
M012,709113,NT
M012,709982,NT
M012,709998,NT
M012,710361,NT
M012,735401,NT
M012,740049,NT
M012,749572,NT
M012,751544,NT
M012,755641,NP
M012,762047,NT
M012,762059,PDO
M012,769553,NP
M012,771248,PDO
M012,774595,NT
M012,774830,NT
M012,776513,NT
M012,776813,NT
M012,777536,NT
M012,783698,NP
M012,844730,NT
M012,844795,NT
M012,848386,NP
M012,860802,PS
M012,865622,NT
M012,868138,NT
M012,877008,NT
M012,878330,NT
M012,878835,PDO
M012,878908,PDO
M012,881834,PDO
M012,888491,PDO
M012,889259,NT
M012,891837,NT
M012,892873,NT
M012,894347,NT
M012,899551,NT
M012,902172,NT
M012,902222,NT
M012,907992,NP
M012,913455,NT
M012,914312,NT
M012,915824,NP
M012,924252,NT
M012,926523,NP
M012,927041,NT
M012,930671,NT
M012,932232,PDO
M012,932894,PDO
M012,937788,NT
M012,938024,NT
M012,944902,PDO
M012,950698,NP
M012,952458,PDO
M012,955888,PDO
M012,957279,PDO
M012,959735,NT
M012,960017,NT
M012,965657,NP
M012,975813,NP
M012,980277,PDO
M012,985014,PDO
M012,986212,PDO
M013,1736,NT
M013,8793,NT
M013,9912,RT
M013,10938,PDO
M013,16392,NT
M013,30332,RT
M013,34143,RT
M013,48011,NT
M013,48685,RT
M013,56097,NT
M013,56500,PDO
M013,61357,PS
M013,63251,NT
M013,63266,RT
M013,70787,PDO
M013,74332,PDO
M013,76851,NT
M013,79981,RT
M013,83000,RT
M013,85957,RT
M013,90387,RT
M013,97637,RT
M013,101400,PDO
M013,104513,NT
M013,107399,RT
M013,108115,NT
M013,108152,NT
M013,112242,RT
M013,122434,NT
M013,133723,NT
M013,135619,PDO
M013,145451,NT
M013,146616,PS
M013,147582,NT
M013,147900,RT
M013,148998,NT
M013,150386,RT
M013,153469,NT
M013,154494,RT
M013,155040,NT
M013,157685,NT
M013,158605,NT
M013,162149,RT
M013,169721,PS
M013,169931,NT
M013,171772,NT
M013,172057,PDO
M013,176036,NT
M013,178155,NT
M013,178910,PDO
M013,184128,NP
M013,197255,NT
M013,199969,NT
M013,201808,NT
M013,204611,NT
M013,207874,NP
M013,213871,NT
M013,215474,
M013,216131,PDO
M013,248138,
M013,251202,
M013,251804,
M013,261113,
M013,357979,RT
M013,370878,NT
M013,372372,NT
M013,375993,NT
M013,391794,NT
M013,394071,NT
M013,394807,RT
M013,400792,NT
M013,402191,NT
M013,403047,NT
M013,406860,NT
M013,407226,NT
M013,408297,NT
M013,411648,NT
M013,412117,NT
M013,414414,RT
M013,426492,NT
M013,427554,PDO
M013,429157,NT
M013,429169,NT
M013,429652,NT
M013,432644,NT
M013,434731,NT
M013,436230,PS
M013,437790,NT
M013,437947,PDO
M013,439431,PS
M013,439734,NT
M013,439761,NT
M013,439819,NT
M013,448116,NT
M013,449217,PS
M013,451370,NT
M013,455247,NT
M013,456836,NT
M013,458895,NT
M013,459654,PS
M013,460531,NT
M013,461170,NT
M013,461641,VN
M013,463491,NT
M013,467563,NT
M013,478923,NT
M013,480482,NT
M013,482636,PS
M013,486102,NT
M013,486105,NT
M013,491921,NT
M013,495543,NT
M013,501428,NT
M013,501506,NT
M013,501534,PS
M013,501582,PS
M013,512609,PS
M013,513408,PDO
M013,517658,NT
M013,518003,NT
M013,521134,NT
M013,528616,NT
M013,532001,PDO
M013,540987,NT
M013,544039,NT
M013,545377,NT
M013,552178,PDO
M013,554624,PS
M013,556773,PS
M013,562931,NP
M013,572921,NT
M013,573228,NT
M013,573703,NT
M013,574635,NT
M013,629722,NP
M013,632570,PDO
M013,633759,NP
M013,643291,PDO
M013,644765,NT
M013,645237,NT
M013,646970,PS
M013,653392,PDO
M013,684796,NT
M013,691496,NT
M013,692410,NT
M013,693189,NT
M013,722072,PDO
M015,244,RT
M015,1009,RT
M015,1755,NT
M015,6908,PDO
M015,23253,RT
M015,26299,NT
M015,29495,NT
M015,33605,NT
M015,35994,RT
M015,42554,PDO
M015,42925,RT
M015,44619,RT
M015,47592,PDO
M015,50701,RT
M015,54241,NT
M015,65099,NP
M015,68154,RT
M015,75887,RT
M015,76184,RT
M015,80746,PS
M015,84587,RT
M015,85383,HG
M015,108715,NP
M015,109462,NT
M015,114656,RT
M015,117084,NT
M015,120863,NT
M015,122572,NT
M015,131214,NP
M015,134085,RT
M015,134908,RT
M015,135393,NP
M015,138880,RT
M015,139979,RT
M015,148888,RT
M015,149017,RT
M015,153447,NT
M015,153526,NT
M015,157931,NT
M015,160738,RT
M015,162033,PDO
M015,169426,NT
M015,170142,NT
M015,170918,NT
M015,171088,PS
M015,171528,NT
M015,176263,RT
M015,176860,NT
M015,187218,NT
M015,189393,NT
M015,197758,NT
M015,214925,NP
M015,366376,NT
M015,368959,PS
M015,369177,PS
M015,370235,PS
M015,374405,NT
M015,374639,NT
M015,375115,NP
M015,379415,NT
M015,387884,PDO
M015,394315,NT
M015,394469,NT
M015,396454,NT
M015,398400,NP
M015,400955,NT
M015,403372,RT
M015,404051,PDO
M015,404484,NP
M015,408048,PS
M015,411720,NT
M015,414946,NP
M015,420964,NP
M015,422603,NP
M015,423930,NP
M015,427313,NT
M015,428010,NT
M015,428589,NT
M015,430571,NT
M015,431407,NT
M015,431503,NT
M015,431772,NT
M015,432008,NP
M015,437031,NT
M015,453909,PS
M015,457237,PS
M015,459841,NT
M015,461668,NT
M015,461761,NT
M015,476463,NT
M015,499612,NT
M015,500689,NT
M015,501027,NT
M015,504331,NT
M015,518501,NT
M015,519494,NT
M015,521769,NT
M015,522002,PDO
M015,528669,NP
M015,566355,PDO
M015,625311,NP
M015,639356,NT
M015,646844,NT
M015,647095,NT
M015,655070,PDO
M015,675323,NP
M015,677238,NT
M015,685889,PDO
M015,688485,NT
M015,691643,NT
M015,691771,PS
M015,703697,NT
M015,706820,NT
M015,726435,NT
M015,727051,NT
M015,727243,NT
M015,727260,NT
M015,731312,NP
M015,734895,NT
M015,741677,NT
M015,749278,NT
M015,749861,NT
M015,752564,NT
M015,754916,NT
M015,755460,NP
M015,764629,PS
M015,765523,NT
M015,768787,NT
M015,773032,NT
M015,779172,NP
M015,780998,HG
M015,794425,PDO
M015,795397,PDO
M015,838007,NT
M015,840243,NT
M015,851146,NP
M015,851154,NP
M015,852513,NT
M015,867917,NT
M015,873007,NT
M015,881809,NT
M015,882255,NP
M015,885690,PDO
M015,891496,NT
M015,893806,NT
M015,898859,NT
M015,913050,NT
M015,913593,NT
M015,913667,NT
M015,916950,NT
M015,927198,NP
M015,931553,NT
M015,936294,NT
M015,937940,NT
M015,938799,NT
M015,944639,HG
M015,945065,NP
M015,948484,NT
M015,953591,PDO
M015,953670,PDO
M015,956828,PDO
M015,963440,NT
M015,967254,NT
M015,969362,PDO
M015,969495,NP
M015,969731,NP
M015,972386,NT
M015,973317,NT
M015,974026,NT
M015,977225,NP
M015,981264,NP
M015,983479,NP
M015,984089,NP
M017,52,NT
M017,1793,PDO
M017,2300,NT
M017,5297,PDF
M017,11054,NT
M017,17049,RT
M017,22489,NT
M017,22821,PDO
M017,23604,RT
M017,24622,PDO
M017,31799,PS
M017,40884,RT
M017,42374,PDO
M017,42916,PS
M017,46270,NT
M017,48459,PDO
M017,56238,PDF
M017,64726,NP
M017,67015,PS
M017,73079,PS
M017,74863,NP
M017,74907,NP
M017,77268,RT
M017,83496,PDF
M017,87386,NT
M017,87454,PDO
M017,92718,NT
M017,93572,RT
M017,98201,NT
M017,102795,PDO
M017,108117,PS
M017,108192,NT
M017,108592,NT
M017,109608,PDO
M017,110022,NT
M017,111372,NT
M017,121165,NT
M017,122459,PDO
M017,123361,NT
M017,124079,NT
M017,124257,NT
M017,136097,RT
M017,136408,RT
M017,138672,NT
M017,140922,PS
M017,144292,PDO
M017,145057,NT
M017,146029,PS
M017,146031,PS
M017,146378,NT
M017,147790,NT
M017,148400,PDF
M017,148494,PDO
M017,149187,PS
M017,149707,PDO
M017,149794,NT
M017,153521,NT
M017,154231,PDO
M017,154520,NT
M017,154642,PDO
M017,154845,NT
M017,155002,PS
M017,155185,PDO
M017,155459,PS
M017,155660,NT
M017,155682,NT
M017,155732,PDO
M017,156909,NT
M017,157666,PDF
M017,157705,PDO
M017,158390,PDO
M017,158530,PDO
M017,158802,PDO
M017,158995,NT
M017,160161,NT
M017,161472,NT
M017,162665,PDO
M017,162794,PDF
M017,169657,NT
M017,172592,NT
M017,173575,PDF
M017,175061,NT
M017,175198,NT
M017,177102,PDO
M017,177167,PDO
M017,178366,PDO
M017,179340,NT
M017,179491,NT
M017,182550,NT
M017,184625,PDO
M017,188676,PDO
M017,194097,NT
M017,194102,NT
M017,195172,NT
M017,196588,PS
M017,198337,PDO
M017,199952,PDF
M017,201043,NT
M017,201194,PDO
M017,206696,PDF
M017,206778,PDO
M017,207549,PDO
M017,207602,PDO
M017,208571,
M017,375512,NT
M017,375686,NT
M017,375865,NT
M017,383363,NT
M017,393913,NT
M017,394194,PDO
M017,394251,NT
M017,394349,NT
M017,394391,NT
M017,394453,NT
M017,394471,NT
M017,395513,PS
M017,397852,PDO
M017,398965,NT
M017,399529,NT
M017,401818,NT
M017,403005,NP
M017,404131,PDO
M017,404279,NT
M017,405784,PDO
M017,406231,NT
M017,408264,NT
M017,409441,NT
M017,409471,NT
M017,411824,NT
M017,412780,NT
M017,413635,NT
M017,414170,PDO
M017,415489,NT
M017,417955,NT
M017,423309,PDO
M017,423777,NP
M017,423807,NT
M017,424696,NT
M017,425128,NT
M017,425949,NT
M017,426058,NT
M017,426142,NT
M017,426288,NT
M017,426312,NT
M017,427101,PDO
M017,427243,PDO
M017,427334,NT
M017,427581,PS
M017,427995,NT
M017,428887,NT
M017,429017,NP
M017,429272,NT
M017,429779,NT
M017,432418,NP
M017,444475,PDF
M017,448209,NT
M017,461073,NT
M017,462182,PS
M017,467850,PDO
M017,475203,PS
M018,422,NT
M018,5668,PS
M018,7743,NT
M018,11186,NT
M018,11288,NT
M018,11326,NT
M018,12824,RT
M018,14968,PDO
M018,16497,RT
M018,22823,RT
M018,23212,NP
M018,24090,NT
M018,26502,RT
M018,26543,PDO
M018,29708,NT
M018,30414,RT
M018,34841,NP
M018,37341,PDO
M018,40355,NT
M018,44175,RT
M018,48058,PDO
M018,51146,NT
M018,53115,NT
M018,54923,NT
M018,64742,NT
M018,66537,RT
M018,68665,NP
M018,70116,NT
M018,72324,RT
M018,73408,PDO
M018,76475,PDO
M018,79623,RT
M018,84863,PDO
M018,88606,RT
M018,95107,RT
M018,104867,PS
M018,120209,RT
M018,120858,RT
M018,124109,NT
M018,128686,PS
M018,129213,NT
M018,133498,NT
M018,143597,RT
M018,144620,RT
M018,145126,PDO
M018,145214,PDO
M018,147013,NT
M018,149082,NP
M018,155188,NT
M018,155602,NT
M018,158164,NT
M018,159934,RT
M018,161128,RT
M018,161136,PDO
M018,161871,RT
M018,169812,NT
M018,170091,NT
M018,172944,NT
M018,175233,NT
M018,175729,PDO
M018,177164,PDO
M018,195553,NT
M018,198063,NT
M018,198253,NT
M018,200526,NT
M018,205956,NT
M018,211323,NP
M018,368297,PS
M018,369933,NT
M018,376029,PS
M018,384323,NT
M018,388092,NT
M018,388126,NP
M018,398378,PDO
M018,425670,PS
M018,445677,NT
M018,467681,NT
M018,476411,PS
M018,479199,PS
M018,479266,NT
M018,480443,NT
M018,491907,NT
M018,499335,PS
M018,499750,NT
M018,500795,NT
M018,501037,NT
M018,501395,NT
M018,503021,NT
M018,505860,RT
M018,510486,NT
M018,519176,NT
M018,519323,RT
M018,529587,PS
M018,532087,NT
M018,534108,NP
M018,537056,NT
M018,544721,NT
M018,545000,NT
M018,548305,NT
M018,553543,NT
M018,553562,NP
M018,561457,NP
M018,569024,PDO
M018,572564,NT
M018,574803,HG
M018,627149,PDO
M018,627261,PDO
M018,639150,PDO
M018,640004,NT
M018,643938,NT
M018,645056,NT
M018,647754,NT
M018,647777,NT
M018,651285,NT
M018,661875,PDO
M018,662061,PDO
M018,694397,NP
M018,694421,NP
M018,698116,NP
M018,720030,NT
M018,736826,NP
M018,744287,NT
M018,748360,NP
M018,773117,NP
M018,774780,NT
M018,775284,NT
M018,776184,NT
M018,776265,NT
M018,776315,NT
M018,778068,NT
M018,780369,NT
M018,786297,NP
M018,786649,NT
M018,790740,PDO
M018,795851,NP
M018,842202,NP
M018,842965,NT
M018,843783,NP
M018,848323,NP
M018,851846,NP
M018,870196,NT
M018,886953,NP
M018,887528,NP
M018,893780,NT
M018,907020,NP
M018,910887,NT
M018,914456,NT
M018,923480,NP
M018,924243,PDO
M018,924285,NT
M018,925484,NT
M018,930384,NT
M018,932477,PDO
M018,934413,PDO
M018,935104,PS
M018,941636,NP
M018,943810,NP
M018,945089,NP
M018,949033,NP
M018,949108,NP
M018,952717,NP
M018,952906,NP
M018,954979,PDO
M018,963744,HG
M018,966009,PDO
M018,969715,NP
M018,974922,NP
M018,984925,PDO
M019,1195,RT
M019,1871,NT
M019,7034,RT
M019,7055,NT
M019,7446,NT
M019,12132,RT
M019,14223,NT
M019,15362,RT
M019,25741,RT
M019,34137,RT
M019,37797,RT
M019,39364,RT
M019,43106,RT
M019,45214,PDO
M019,55505,RT
M019,59191,RT
M019,62521,NT
M019,64008,PDO
M019,64201,NP
M019,64456,RT
M019,64473,PDO
M019,72182,RT
M019,74527,NP
M019,77724,RT
M019,78570,NT
M019,79281,RT
M019,81972,NT
M019,87007,NP
M019,94166,RT
M019,98381,NT
M019,101554,NP
M019,102632,RT
M019,103878,RT
M019,107502,RT
M019,108280,RT
M019,109041,RT
M019,109475,RT
M019,117319,PDO
M019,120347,NT
M019,124353,NT
M019,125496,RT
M019,125641,NT
M019,131409,RT
M019,131667,RT
M019,132014,NT
M019,136658,RT
M019,142263,NT
M019,144660,RT
M019,144933,NT
M019,144981,RT
M019,146291,NT
M019,146477,NT
M019,146909,PS
M019,147869,RT
M019,149621,RT
M019,151272,PDO
M019,154799,RT
M019,155222,RT
M019,158773,PDF
M019,170913,LOA
M019,179271,NT
M019,184142,PS
M019,184805,RT
M019,197580,NT
M019,202131,
M019,208421,
M019,211806,PDO
M019,211884,PDO
M019,217507,PS
M019,358636,PDO
M019,374510,NT
M019,375861,NT
M019,394330,NT
M019,395068,NT
M019,399214,NT
M019,410914,NP
M019,415422,NP
M019,416165,NP
M019,416477,NT
M019,426210,NT
M019,428341,NT
M019,429226,NP
M019,431840,NT
M019,439211,NT
M019,439508,PS
M019,439525,PDO
M019,441283,NT
M019,462223,NT
M019,465863,PDO
M019,475369,NT
M019,476249,NT
M019,477390,NT
M019,477745,NT
M019,481519,NT
M019,494000,PS
M019,497885,NT
M019,498556,NT
M019,502093,HG
M019,502548,PS
M019,503975,NT
M019,504544,PS
M019,507141,PDO
M019,519794,NT
M019,521254,NT
M019,542781,NT
M019,545180,NT
M019,549313,HG
M019,550989,NT
M019,569050,NT
M019,573522,NT
M019,574017,NT
M019,653303,NT
M019,662586,PDO
M019,684441,PS
M019,692157,NT
M019,708313,NT
M019,709521,NT
M019,727382,NT
M019,736381,PDO
M019,744829,PDO
M019,747149,NT
M019,754381,NT
M019,765950,PDO
M019,774016,NT
M019,787453,NP
M019,892157,NT
M019,898038,PDO
M019,899645,PDO
M019,907495,PDO
M020,1533,RT
M020,10430,RT
M020,11638,PDO
M020,12734,RT
M020,14584,NT
M020,16882,RT
M020,16938,RT
M020,21619,RT
M020,24381,NT
M020,27075,RT
M020,28024,PDF
M020,28318,RT
M020,28513,PDO
M020,30925,PDO
M020,32426,RT
M020,36110,PDO
M020,37083,RT
M020,38258,PS
M020,43490,LOA
M020,45423,RT
M020,46159,RT
M020,47279,RT
M020,47776,RT
M020,48813,RT
M020,50295,RT
M020,52780,PDO
M020,55955,RT
M020,59216,RT
M020,61961,NP
M020,64946,RT
M020,65481,RT
M020,65564,RT
M020,68477,PDO
M020,68950,RT
M020,69493,NT
M020,70023,RT
M020,70343,RT
M020,72764,RT
M020,73374,PDO
M020,79207,PDO
M020,79527,RT
M020,82951,RT
M020,82992,RT
M020,84673,RT
M020,84737,RT
M020,89493,RT
M020,91395,NT
M020,92861,NT
M020,97839,NT
M020,98044,RT
M020,98740,RT
M020,99308,RT
M020,101058,RT
M020,103491,NT
M020,105689,RT
M020,105819,PDO
M020,106385,RT
M020,109931,NT
M020,109941,NP
M020,112234,RT
M020,115437,RT
M020,116530,RT
M020,116733,RT
M020,119822,RT
M020,120198,RT
M020,125135,RT
M020,125485,RT
M020,128706,PS
M020,128798,PDO
M020,131189,RT
M020,137151,RT
M020,143403,RT
M020,143448,RT
M020,144999,RT
M020,145294,PDO
M020,145337,PDO
M020,145535,RT
M020,152307,RT
M020,154390,NT
M020,155501,PDO
M020,156992,NT
M020,158019,PDO
M020,159876,NP
M020,160520,RT
M020,160914,RT
M020,161029,RT
M020,162706,PDO
M020,176320,RT
M020,178436,NP
M020,178493,NP
M020,179595,RT
M020,182337,NT
M020,186764,PS
M020,189320,NT
M020,195985,RT
M020,196657,NP
M020,199770,NP
M020,203120,NT
M020,208960,RT
M020,209817,PS
M020,214877,NT
M020,215455,
M020,358623,NT
M020,366221,RT
M020,386191,NT
M020,388159,NP
M020,393438,NT
M020,395352,NT
M020,395548,NP
M020,396199,NP
M020,401024,RT
M020,401047,NP
M020,408154,NT
M020,422688,RT
M020,423170,RT
M020,429695,PDO
M020,432309,NP
M020,434858,PS
M020,438520,RT
M020,443550,RT
M020,453672,NP
M020,456140,NT
M020,459793,PDF
M020,459835,NT
M020,465854,NT
M020,468717,PS
M020,469985,NT
M020,470793,PS
M020,471155,PS
M020,472249,NT
M020,482003,NT
M020,490306,NT
M020,493743,PS
M020,497883,NT
M020,500671,PDF
M020,501567,NT
M020,505909,NT
M020,506411,NT
M020,508574,NT
M020,510480,LOA
M020,516438,PDO
M020,517299,NT
M020,518484,NT
M020,520153,NT
M020,525871,NP
M020,532312,PDO
M020,533018,NP
M020,536214,PDO
M020,539068,PDO
M020,540913,PDO
M020,541335,NT
M020,548782,RT
M020,553527,NP
M020,554714,PDO
M020,568053,PDO
M020,568094,PDO
M020,574052,NT
M020,574219,NT
M020,626643,PDO
M020,630107,PDO
M020,632419,PDO
M020,635653,NP
M020,637512,NP
M020,639145,NT
M020,639262,PDO
M020,639349,PDO
M020,643262,PDO
M020,647133,NT
M020,648732,PDO
M020,653281,PDO
M020,654419,PDO
M020,664007,NT
M020,665995,NT
M020,668118,PDO
M020,670415,PDO
M020,677277,PS
M020,681944,NP
M020,684839,PDO
M020,693210,NT
M020,696393,NP
M020,696961,PDO
M020,699774,PDO
M020,700490,NT
M020,701727,NT
M020,705996,NT
M020,707174,PDO
M020,708230,NT
M020,709310,NT
M020,710366,NT
M020,716590,PDO
M020,717715,PDO
M020,722633,NP
M020,722898,PDO
M020,727803,NT
M020,735170,NT
M020,743725,PDO
M020,744954,NP
M020,746453,NT
M020,746525,PDO
M020,747142,NT
M020,747573,PDO
M020,747624,NP
M020,749473,NT
M020,751101,NT
M020,757194,NP
M020,758940,NP
M020,766854,NT
M020,771229,PDO
M020,773480,NT
M020,773971,NT
M020,774668,NT
M020,776088,NT
M020,779303,PS
M020,780528,NP
M020,780719,NT
M020,783905,NT
M020,789192,NP
M020,790297,NT
M020,790688,NT
M020,792520,NT
M020,795411,PDO
M020,837137,NT
M020,838279,NT
M020,840164,PS
M020,840489,NT
M020,842028,NP
M020,843257,NT
M020,843328,NT
M020,843427,NT
M020,844019,NP
M020,844218,NP
M020,855146,PDO
M020,857152,NT
M020,866127,NT
M020,867028,NT
M020,867603,NT
M020,876346,NT
M020,876818,PDO
M020,878226,NP
M020,880419,NP
M020,880941,NP
M020,885109,NT
M020,887647,NT
M020,892484,NT
M020,899656,PDO
M020,906855,NP
M020,907910,NP
M020,908915,NP
M020,913393,NT
M020,913669,NT
M020,914728,NT
M020,915571,PDO
M020,915580,NT
M020,915611,NT
M020,916343,NP
M020,916946,NT
M020,917176,HG
M020,924995,NT
M020,925708,NP
M020,930540,NT
M020,931253,PS
M020,932231,PDO
M020,934353,PDO
M020,934824,PDO
M020,935479,PDO
M020,936685,NT
M020,939391,NT
M020,941035,HG
M020,941319,PDO
M020,946650,NT
M020,947395,NP
M020,948147,NP
M020,953139,NP
M020,954426,NT
M020,956821,PDO
M020,957978,PDO
M020,963147,NT
M020,964092,NP
M020,966838,NP
M020,971654,NT
M020,976443,PDO
M020,980162,PDO
M020,981886,PDO
M020,983281,PDO
M020,984541,PDO
M020,985519,NT
M020,985915,NP
M020,985990,NP
M020,986829,PDO
M022,13850,RT
M022,25919,NT
M022,26848,RT
M022,51150,NT
M022,60461,NT
M022,69061,PDO
M022,69341,PDO
M022,85209,PDO
M022,86871,RT
M022,89363,NP
M022,93814,RT
M022,97709,NT
M022,115116,RT
M022,119273,NT
M022,121519,RT
M022,141303,PDO
M022,151926,NP
M022,154473,RT
M022,158843,NT
M022,160302,RT
M022,165320,
M022,167744,
M022,170955,NT
M022,174005,NT
M022,176041,NT
M022,196202,NT
M022,208425,
M022,223312,
M022,244609,
M022,394258,NT
M022,395026,NT
M022,399853,NP
M022,401738,PDO
M022,402585,PS
M022,405101,PDO
M022,408953,RT
M022,409428,NT
M022,415493,NT
M022,418118,NT
M022,420873,NP
M022,420892,NT
M022,421315,RT
M022,426656,NT
M022,427100,NT
M022,427403,NT
M022,429410,PDO
M022,430198,NT
M022,431900,NT
M025,9370,NT
M025,18381,RT
M025,37671,RT
M025,38737,RT
M025,39840,NT
M025,45186,NP
M025,62857,NT
M025,71379,NT
M025,96714,PDF
M025,109493,NP
M025,111275,NT
M025,119962,RT
M025,121526,RT
M025,126098,NP
M025,130940,NP
M025,149378,RT
M025,149816,RT
M025,155881,RT
M025,158702,NT
M025,175166,NT
M025,367194,RT
M025,393883,PDO
M025,394005,PDO
M025,394053,NT
M025,395932,NT
M025,398427,NT
M025,398691,NT
M025,401129,PDO
M025,402487,PDO
M025,405610,NP
M025,406405,NP
M025,409760,NT
M025,415080,NT
M025,416020,NT
M025,416452,NT
M025,416549,NT
M025,418098,NP
M025,418145,PS
M025,421350,NP
M025,421587,NT
M025,423260,NT
M025,423987,NP
M025,425089,NT
M025,427376,NT
M025,427525,NT
M025,428107,NT
M025,428286,NT
M025,428828,PDO
M025,431986,NP
M026,55,PDO
M026,1167,PS
M026,8059,RT
M026,118881,PDO
M026,145033,PDO
M026,208581,
M026,215003,NT
M026,223172,
M026,394659,NT
M026,397064,NT
M026,398027,NT
M026,398537,PDO
M026,408261,NT
M026,419694,PDO
M026,421909,NT
M026,426361,NT
M026,426581,NT
M026,426696,NT
M026,427225,NT
M026,427569,NT
M026,427782,NT
M026,427823,NT
M026,428870,NP
M026,428941,NT
M026,429048,NT
M026,429208,NT
M028,2001,NT
M028,3836,RT
M028,5548,NT
M028,7640,RT
M028,8110,RT
M028,9090,RT
M028,9110,NT
M028,10614,PDO
M028,11280,NT
M028,12630,RT
M028,12838,RT
M028,14740,NT
M028,14786,NT
M028,14878,NT
M028,17483,RT
M028,20051,LOA
M028,22058,NT
M028,22526,RT
M028,22870,NT
M028,27487,PS
M028,27886,NT
M028,27990,NT
M028,29222,RT
M028,32191,PS
M028,32655,RT
M028,32772,RT
M028,32785,RT
M028,33517,NT
M028,33743,PDO
M028,35718,RT
M028,35847,RT
M028,35865,PDO
M028,38097,PS
M028,38119,PDO
M028,39962,NT
M028,42377,PDO
M028,44541,PDO
M028,44671,NT
M028,44838,PDO
M028,45777,RT
M028,46058,RT
M028,47754,PDO
M028,47844,NT
M028,51302,NT
M028,53103,RT
M028,54030,RT
M028,55390,PDO
M028,57308,RT
M028,57856,NP
M028,60515,RT
M028,61364,NT
M028,61371,PDO
M028,64672,NT
M028,67779,RT
M028,68166,RT
M028,69845,NT
M028,70168,NT
M028,71502,NT
M028,71725,NT
M028,72359,NT
M028,74969,NT
M028,76407,NT
M028,77105,NT
M028,77398,PDO
M028,77955,PDO
M028,79815,RT
M028,80675,NT
M028,81726,NT
M028,82044,NT
M028,82056,NT
M028,82348,RT
M028,82591,RT
M028,85133,NT
M028,85501,NT
M028,87283,NT
M028,87838,RT
M028,95319,PDO
M028,100867,RT
M028,102853,NT
M028,103453,PDO
M028,104203,PDO
M028,105605,NT
M028,108211,RT
M028,109634,RT
M028,109803,NT
M028,114198,PS
M028,116859,RT
M028,116895,RT
M028,122009,RT
M028,122254,RT
M028,129108,NT
M028,129202,RT
M028,129831,RT
M028,133875,NP
M028,133993,RT
M028,136296,RT
M028,137567,PS
M028,139050,PDF
M028,139304,NT
M028,142634,NT
M028,142790,NT
M028,143106,RT
M028,143880,NT
M028,144946,NT
M028,145352,NT
M028,145734,NT
M028,145876,NT
M028,146183,RT
M028,146606,RT
M028,147424,RT
M028,147539,RT
M028,147544,RT
M028,148023,NT
M028,148299,PDO
M028,148345,PDF
M028,148396,PDO
M028,149519,NT
M028,149607,RT
M028,151245,RT
M028,151304,RT
M028,152585,PS
M028,155906,NT
M028,159069,PS
M028,160050,RT
M028,160274,NT
M028,160458,NP
M028,160901,RT
M028,161096,NP
M028,161580,AMBR
M028,162150,RT
M028,162375,RT
M028,162628,NT
M028,162726,PDO
M028,162774,RT
M028,162957,PS
M028,162963,NT
M028,165549,
M028,166710,
M028,168530,
M028,171256,NT
M028,171878,NT
M028,172062,NT
M028,172144,NT
M028,172506,NP
M028,172751,NT
M028,173033,NT
M028,174656,PS
M028,175350,PS
M028,177820,NT
M028,179265,NP
M028,180013,NT
M028,183608,NT
M028,187050,NT
M028,188633,NT
M028,188738,PDO
M028,193292,NT
M028,194811,PS
M028,194823,NT
M028,194985,PS
M028,195354,NT
M028,196484,NT
M028,196485,NT
M028,196796,NP
M028,197433,HG
M028,199498,NT
M028,199560,NT
M028,199655,NT
M028,203636,NT
M028,209327,
M028,212901,NT
M028,213043,PS
M028,213741,PDO
M028,243446,
M028,248287,
M028,250109,
M028,366188,NT
M028,367297,HG
M028,368478,NT
M028,368487,PS
M028,368493,NT
M028,368506,NT
M028,368976,NT
M028,369934,NT
M028,374124,NT
M028,374262,NT
M028,374344,NT
M028,381166,NP
M028,384283,NT
M028,384732,NP
